기간,중분류코드,중분류코드분류명,건강보험 | 청구량,건강보험 | 청구금액,의료급여 | 청구량,의료급여 | 청구금액
2026년 03월,040023,,1249,225704687,27,4940488
2026년 02월,040023,,1081,195959422,16,2899050
2026년 01월,040023,,1155,209329741,25,4587000
