기간,중분류코드,중분류코드분류명,건강보험 | 청구량,건강보험 | 청구금액,의료급여 | 청구량,의료급여 | 청구금액
2026년 03월,900129,,702,296838654,29,15330000
2026년 02월,900129,,992,406151675,54,25897494
2026년 01월,900129,,890,394337850,55,30442160
