기간,중분류코드,중분류코드분류명,건강보험 | 청구량,건강보험 | 청구금액,의료급여 | 청구량,의료급여 | 청구금액
2026년 03월,250099,,8415,827484459,275,26168529
2026년 02월,250099,,7784,777140465,288,27635368
2026년 01월,250099,,7662,757515270,284,25318464
