기간,중분류코드,중분류코드분류명,건강보험 | 청구량,건강보험 | 청구금액,의료급여 | 청구량,의료급여 | 청구금액
2026년 03월,041001,,23752,1056760049,783,34792131
2026년 02월,041001,,22600,1005524969,866,38507616
2026년 01월,041001,,22435,997974477,819,36394380
